,ï»¿id,scrape_id,neighbourhood_group_cleansed,latitude,longitude,bathrooms,bedrooms,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_id,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
3791,41451656.0,20200000000000.0,0.0,37.75693,-122.4123,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,4335351.0,1.0,8.0,2.0,30.0,1125.0,29,59,89,363,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3792,41452888.0,20200000000000.0,0.0,37.8026,-122.40736,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0.03,20257472.0,1.0,2.0,4.0,30.0,60.0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3793,41459481.0,20200000000000.0,0.0,37.76582,-122.41842,0.0,1.6,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,4430421.0,5.3,7.7,2.0,30.0,150.0,30,60,90,179,0.0,0.0,0.0,3.5,1.1,1.0,0.0
3794,41477788.0,20200000000000.0,0.0,37.72332,-122.45671,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,58052858.0,1.0,1.0,4.0,30.0,90.0,0,0,0,170,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3795,41502513.0,20200000000000.0,0.0,37.75752,-122.40143,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.21,1093108.0,3.0,3.0,2.0,2.0,8.0,0,0,0,0,8.0,0.0,0.0,2.0,0.0,2.0,0.0
3796,40191423.0,20200000000000.0,0.0,37.79123,-122.41855,0.0,1.0,1.8,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,267895362.0,5.3,7.7,2.0,15.3,1125.0,30,60,90,365,0.0,0.0,0.0,3.5,1.0,0.7,0.0
3797,40192456.0,20200000000000.0,0.0,37.77111,-122.42491,0.0,1.6,1.0,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,267895362.0,5.3,7.7,1.0,15.3,1125.0,30,60,90,365,0.0,0.0,0.0,3.5,1.0,0.7,0.0
3798,40201638.0,20200000000000.0,0.0,37.76104,-122.42665,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.63,4.9,4.9,5.0,4.88,5.0,4.8,0.22,2146719.0,17.0,19.0,4.0,30.0,180.0,0,0,2,277,8.0,2.0,0.0,11.0,4.0,0.7,0.0
3799,40204501.0,20200000000000.0,0.0,37.77298,-122.43759,0.0,2.0,3.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,1.34,14812458.0,1.0,1.0,6.0,30.0,1125.0,0,0,0,232,24.0,6.0,1.0,1.0,1.0,0.0,0.0
3800,40260940.0,20200000000000.0,0.0,37.72816,-122.4201,0.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,4.88,5.0,5.0,4.9,5.0,4.75,5.0,0.2,230265204.0,3.0,4.0,1.0,30.0,30.0,4,34,64,339,8.0,5.0,0.0,3.0,0.0,3.0,0.0
3801,40268500.0,20200000000000.0,0.0,37.74111,-122.44932,0.0,1.6,1.0,1.0,1.0,15.0,15.0,1.0,15.0,0.0,4.73,4.82,4.82,4.9,4.9,4.88,4.67,2.25,10685036.0,8.0,28.0,2.0,1.0,15.0,30,60,90,365,90.0,10.0,0.0,2.0,1.0,1.0,0.0
3802,40270240.0,20200000000000.0,0.0,37.78595,-122.41555,0.0,1.0,2.0,7.0,7.0,31.0,31.0,7.0,31.0,0.0,4.9,4.9,5.0,4.8,4.9,4.6,4.4,0.13,271658856.0,1.0,2.0,1.0,7.0,31.0,0,0,0,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
3803,40274251.0,20200000000000.0,0.0,37.7805576,-122.4042588,0.0,1.0,1.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.9,5.0,4.9,5.0,4.9,4.9,4.8,0.08,107434423.0,5.3,7.7,2.0,31.0,1125.0,0,0,0,155,3.0,0.0,0.0,3.5,1.1,0.0,0.0
3804,40275337.0,20200000000000.0,0.0,37.78014,-122.40384,0.0,1.0,1.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,5.0,4.9,5.0,4.9,4.9,4.9,4.8,0.04,107434423.0,5.3,7.7,2.0,31.0,1125.0,0,0,0,215,1.0,0.0,0.0,3.5,1.1,0.0,0.0
3805,40276509.0,20200000000000.0,0.0,37.7805576,-122.4042588,0.0,2.0,2.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,19,49,324,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3806,40277323.0,20200000000000.0,0.0,37.7872571,-122.3963215,0.0,1.0,1.0,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0.03,107434423.0,5.3,7.7,2.0,31.0,1125.0,0,0,0,0,1.0,0.0,0.0,3.5,1.1,0.0,0.0
3807,40291072.0,20200000000000.0,0.0,37.77268,-122.42358,0.0,2.0,2.0,3.0,3.0,28.0,28.0,3.0,28.0,0.0,4.67,4.8,4.8,4.9,4.9,4.8,4.7,0.08,65507713.0,1.0,1.0,4.0,3.0,28.0,0,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
3808,40306940.0,20200000000000.0,0.0,37.78252,-122.47489,0.0,1.0,1.0,3.0,3.0,29.0,29.0,3.0,29.0,0.0,4.99,4.98,4.99,5.0,5.0,4.92,4.84,2.56,218268629.0,1.0,1.0,2.0,3.0,29.0,9,13,31,280,98.0,3.6,0.2,1.0,1.0,0.0,0.0
3809,40312754.0,20200000000000.0,0.0,37.72847,-122.3834,0.0,2.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.68,4.68,4.63,4.9,4.89,4.9,4.79,0.51,310936946.0,1.0,3.0,4.0,1.0,368.0,16,35,48,266,19.0,15.0,0.2,1.0,1.0,0.0,0.0
3810,40348592.0,20200000000000.0,0.0,37.77378,-122.47884,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,97161036.0,2.0,2.0,1.0,30.0,1125.0,25,49,74,301,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3811,40358803.0,20200000000000.0,0.0,37.78634,-122.39696,0.0,2.0,2.0,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,0,0,0,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3812,40380986.0,20200000000000.0,0.0,37.77597,-122.41099,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,104174679.0,2.0,3.0,2.0,30.0,1125.0,28,58,88,362,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3813,40937540.0,20200000000000.0,0.0,37.7805576,-122.4042588,0.0,1.0,1.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,5.0,5.0,5.0,5.0,4.9,4.9,4.8,0.04,107434423.0,5.3,7.7,2.0,31.0,1125.0,0,26,56,331,1.0,0.0,0.0,3.5,1.1,0.0,0.0
3814,40964556.0,20200000000000.0,0.0,37.74647,-122.42513,0.0,2.0,2.0,1.0,1.0,91.0,91.0,1.0,91.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.14,172043251.0,3.0,3.0,4.0,1.0,91.0,0,0,0,0,2.0,1.0,0.0,3.0,0.0,3.0,0.0
3815,40969883.0,20200000000000.0,0.0,37.77917,-122.40223,0.0,1.0,1.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,48005494.0,5.3,7.7,2.0,30.0,731.0,0,0,0,0,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3816,40970526.0,20200000000000.0,0.0,37.80023,-122.41734,0.0,2.0,2.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,4.5,5.0,4.5,5.0,5.0,5.0,4.5,0.1,48005494.0,5.3,7.7,4.0,30.0,731.0,0,10,40,315,2.0,0.0,0.0,3.5,1.1,0.0,0.0
3817,40973634.0,20200000000000.0,0.0,37.72164,-122.43873,0.0,2.0,2.0,2.0,4.0,1125.0,1125.0,2.9,1125.0,0.0,4.54,4.6,4.63,4.9,4.9,4.9,4.8,1.17,301093475.0,1.0,2.0,3.0,3.0,90.0,12,42,72,346,35.0,21.0,2.0,1.0,1.0,0.0,0.0
3818,40973842.0,20200000000000.0,0.0,37.78088,-122.39452,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.88,4.88,4.88,4.83,4.95,4.9,4.65,1.05,22058496.0,2.0,3.0,4.0,30.0,1125.0,0,0,0,123,40.0,3.6,0.0,1.0,1.0,0.0,0.0
3819,40984396.0,20200000000000.0,0.0,37.75477,-122.42369,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,17018577.0,1.0,1.0,1.0,30.0,90.0,30,60,90,365,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3820,40984912.0,20200000000000.0,0.0,37.74613,-122.41079,0.0,1.6,1.8,30.0,30.0,60.0,60.0,30.0,60.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.34,141601409.0,1.0,4.0,2.0,30.0,60.0,0,5,32,32,13.0,6.0,1.0,1.0,1.0,0.0,0.0
3821,41538482.0,20200000000000.0,0.0,37.7601,-122.48161,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,4.9,4.8,4.9,0.35,327217707.0,5.0,5.0,4.0,30.0,60.0,0,27,57,331,10.0,3.0,1.0,4.0,0.0,4.0,0.0
3822,40990757.0,20200000000000.0,0.0,37.71115,-122.40006,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.37,57068872.0,5.0,6.0,2.0,30.0,1125.0,0,2,19,100,5.0,4.0,0.0,3.0,3.0,0.0,0.0
3823,41027260.0,20200000000000.0,0.0,37.78117,-122.39533,0.0,1.0,1.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,0.0,4.85,4.91,4.94,4.91,4.88,4.82,4.61,0.89,305345677.0,9.0,9.0,2.0,5.0,29.0,25,43,66,330,34.0,16.0,0.0,9.0,1.1,1.0,0.0
3824,41084860.0,20200000000000.0,0.0,37.77781,-122.48889,0.0,1.0,1.0,30.0,30.0,95.0,95.0,30.0,95.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.25,172361613.0,1.0,4.0,2.0,30.0,95.0,11,17,17,53,9.0,2.0,0.0,1.0,1.0,0.0,0.0
3825,41086899.0,20200000000000.0,0.0,37.78878,-122.41064,0.0,1.6,2.0,2.0,2.0,31.0,31.0,2.0,31.0,0.0,4.82,4.79,4.87,4.85,4.87,4.77,4.72,1.01,20704144.0,5.3,7.7,4.0,2.0,31.0,10,10,10,10,39.0,12.0,0.0,20.0,1.1,0.7,0.0
3826,41176203.0,20200000000000.0,0.0,37.72259,-122.41366,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,211747814.0,1.0,1.0,2.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3827,41176646.0,20200000000000.0,0.0,37.79227,-122.40803,0.0,1.6,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18,12703126.0,6.0,6.0,4.0,30.0,1125.0,2,32,52,137,6.0,0.0,0.0,6.0,1.1,0.0,0.0
3828,41178116.0,20200000000000.0,0.0,37.75671,-122.44123,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,42786654.0,3.0,3.0,1.0,30.0,1125.0,12,30,60,335,0.0,0.0,0.0,3.0,1.0,2.0,0.0
3829,41178346.0,20200000000000.0,0.0,37.76855,-122.44275,0.0,2.0,2.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,303118342.0,24.0,27.0,4.0,30.0,365.0,30,60,90,364,0.0,0.0,0.0,3.5,1.1,1.0,0.0
3830,41179391.0,20200000000000.0,0.0,37.71522,-122.45227,0.0,2.0,2.0,3.0,3.0,15.0,15.0,3.0,15.0,0.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0.04,66773974.0,1.0,2.0,4.0,3.0,15.0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3831,41190385.0,20200000000000.0,0.0,37.7872571,-122.3963215,0.0,2.0,2.0,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,0,0,0,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3832,41209658.0,20200000000000.0,0.0,37.72003,-122.4324,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.6,4.6,4.8,4.9,4.9,4.9,4.8,0.14,122429357.0,4.0,4.0,2.0,2.0,28.0,30,60,90,179,5.0,3.0,0.0,4.0,0.0,4.0,0.0
3833,41245212.0,20200000000000.0,0.0,37.72887,-122.38391,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0.17,22742594.0,3.0,3.0,1.0,30.0,1125.0,30,60,90,179,3.0,1.0,0.0,3.0,0.0,3.0,0.0
3834,42021249.0,20200000000000.0,0.0,37.77693,-122.46312,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.56,4.62,4.5,4.76,4.9,4.91,4.59,1.04,236598227.0,2.0,6.0,2.0,1.0,1125.0,30,60,89,89,34.0,17.0,0.0,2.0,0.0,2.0,0.0
3835,41538612.0,20200000000000.0,0.0,37.76031,-122.48127,0.0,1.0,2.0,30.0,30.0,120.0,120.0,30.0,120.0,0.0,5.0,5.0,5.0,5.0,4.83,4.67,4.67,0.22,327217707.0,5.0,5.0,4.0,30.0,120.0,20,50,80,354,6.0,2.0,0.0,4.0,0.0,4.0,0.0
3836,41538628.0,20200000000000.0,0.0,37.76025,-122.48143,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.85,4.85,4.77,4.92,4.77,4.54,4.69,0.36,327217707.0,5.0,5.0,1.0,30.0,30.0,30,60,90,364,13.0,7.0,1.0,4.0,0.0,4.0,0.0
3837,41276735.0,20200000000000.0,0.0,37.72364,-122.47069,0.0,1.0,1.0,3.0,3.0,12.0,12.0,3.0,12.0,0.0,4.87,4.83,4.83,4.94,4.89,4.85,4.75,1.4,222741453.0,2.0,6.0,2.0,3.0,12.0,24,49,79,168,53.0,3.6,2.0,2.0,0.0,2.0,0.0
3838,41292371.0,20200000000000.0,0.0,37.76632,-122.40625,0.0,1.0,1.0,30.0,50.0,360.0,360.0,30.7,360.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07,253059.0,11.0,20.0,2.0,30.0,360.0,0,12,42,101,2.0,0.0,0.0,3.0,1.0,2.0,0.0
3839,41296966.0,20200000000000.0,0.0,37.72258,-122.43453,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.93,4.93,4.93,5.0,5.0,4.75,4.84,0.8,2118004.0,1.0,1.0,3.0,2.0,365.0,24,54,83,83,68.0,3.6,0.2,1.0,1.0,0.0,0.0
3840,41320010.0,20200000000000.0,0.0,37.77434,-122.43039,0.0,1.0,1.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,36992501.0,1.0,2.0,2.0,60.0,60.0,30,60,90,365,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3841,41328553.0,20200000000000.0,0.0,37.76142,-122.4845,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.05,255455569.0,1.0,2.0,2.0,30.0,180.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3842,41342042.0,20200000000000.0,0.0,37.73767,-122.38959,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,4.5,5.0,5.0,4.9,4.75,0.34,8294705.0,5.0,11.0,2.0,30.0,1125.0,30,60,89,89,4.0,4.0,0.0,3.0,0.0,3.0,0.0
3843,41350491.0,20200000000000.0,0.0,37.75405,-122.42309,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.5,4.5,4.75,5.0,4.9,5.0,4.5,0.17,4430421.0,5.3,7.7,3.0,30.0,150.0,30,60,90,269,4.0,1.0,0.0,3.5,1.1,1.0,0.0
3844,41393913.0,20200000000000.0,0.0,37.76191,-122.44917,0.0,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.92,4.94,4.94,4.98,4.97,4.94,4.88,2.34,48424042.0,1.0,1.0,2.0,2.0,30.0,9,9,11,11,88.0,3.6,2.0,1.0,0.0,1.0,0.0
3845,41394679.0,20200000000000.0,0.0,37.76001,-122.39056,0.0,2.0,1.5,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,41306812.0,1.0,4.0,4.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3846,42757456.0,20200000000000.0,0.0,37.78302,-122.38973,0.0,2.0,2.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,4.67,4.67,5.0,5.0,4.9,5.0,4.8,0.13,48005494.0,5.3,7.7,4.0,30.0,731.0,29,59,89,364,3.0,1.0,0.0,3.5,1.1,0.0,0.0
3847,42757602.0,20200000000000.0,0.0,37.78119,-122.38925,0.0,2.0,2.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,5.0,5.0,4.67,4.9,4.9,5.0,4.67,0.17,48005494.0,5.3,7.7,4.0,30.0,731.0,10,40,70,345,3.0,1.0,0.0,3.5,1.1,0.0,0.0
3848,41544562.0,20200000000000.0,0.0,37.80065,-122.4084,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.88,4.88,4.75,4.9,4.9,5.0,4.88,0.37,309731366.0,7.0,8.0,2.0,1.0,1125.0,3,9,16,183,8.0,5.0,1.0,7.0,0.0,0.7,0.0
3849,41544571.0,20200000000000.0,0.0,37.80095,-122.40801,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.9,4.71,4.86,4.9,4.9,4.86,4.43,0.32,309731366.0,7.0,8.0,2.0,1.0,1125.0,12,26,33,256,7.0,2.0,1.0,7.0,0.0,0.7,0.0
3850,41544572.0,20200000000000.0,0.0,37.80023,-122.40965,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.57,4.64,4.79,4.9,4.9,5.0,4.8,0.53,309731366.0,7.0,8.0,2.0,1.0,1125.0,26,52,79,348,14.0,5.0,0.0,7.0,0.0,0.7,0.0
3851,42021656.0,20200000000000.0,0.0,37.77891,-122.4628,0.0,1.0,1.8,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.76,4.76,4.72,4.92,4.88,4.92,4.64,0.68,236598227.0,2.0,6.0,1.0,1.0,1125.0,28,58,87,87,25.0,15.0,0.0,2.0,0.0,2.0,0.0
3852,42038351.0,20200000000000.0,0.0,37.80453,-122.42133,0.0,1.0,2.0,2.0,4.0,2.0,10.0,3.0,9.5,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,64646820.0,5.3,7.7,4.0,3.0,10.0,6,19,19,19,1.0,0.0,0.0,3.5,5.0,0.7,0.0
3853,42042067.0,20200000000000.0,0.0,37.74248,-122.40945,0.0,1.6,1.0,5.0,5.0,21.0,21.0,5.0,21.0,0.0,4.97,4.92,5.0,5.0,5.0,4.97,4.89,1.03,333179445.0,1.0,2.0,2.0,5.0,21.0,8,20,42,42,38.0,9.0,0.0,1.0,1.0,0.0,0.0
3854,42044647.0,20200000000000.0,0.0,37.76138,-122.44322,0.0,2.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.88,4.96,4.76,4.96,4.91,4.97,4.79,1.85,1269274.0,1.0,1.0,4.0,2.0,1125.0,14,25,40,186,68.0,3.6,2.0,1.0,1.0,0.0,0.0
3855,42067678.0,20200000000000.0,0.0,37.78759,-122.40947,0.0,1.6,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.91,4.91,4.88,4.88,4.91,4.81,4.84,0.87,20704144.0,5.3,7.7,4.0,2.0,1125.0,10,10,10,10,32.0,20.0,1.0,20.0,1.1,0.7,0.0
3856,42069436.0,20200000000000.0,0.0,37.79723,-122.40524,0.0,2.0,2.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.9,4.9,4.9,4.9,5.0,5.0,5.0,0.09,204441.0,21.0,24.0,2.0,30.0,365.0,0,5,35,305,1.0,1.0,0.0,3.0,2.0,1.0,0.0
3857,42071942.0,20200000000000.0,0.0,37.76349,-122.4,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28,140099678.0,1.0,1.0,2.0,30.0,60.0,30,60,89,89,2.0,2.0,1.0,1.0,0.0,1.0,0.0
3858,42073272.0,20200000000000.0,0.0,37.76993,-122.44894,0.0,1.6,2.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.9,4.63,4.9,4.88,5.0,5.0,4.38,0.3,13112056.0,1.0,4.0,2.0,30.0,90.0,0,0,19,263,8.0,2.0,0.0,1.0,1.0,0.0,0.0
3859,42094030.0,20200000000000.0,0.0,37.71768,-122.447,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.05,92774.0,1.0,2.0,3.0,30.0,90.0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3860,42113128.0,20200000000000.0,0.0,37.75808,-122.39919,0.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,6.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,1093108.0,3.0,3.0,4.0,2.0,6.0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
3861,42121425.0,20200000000000.0,0.0,37.77938,-122.42154,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.7,4.9,4.95,4.95,4.9,4.75,4.55,1.74,20704144.0,5.3,7.7,2.0,2.0,1125.0,12,12,12,12,20.0,20.0,0.0,20.0,1.1,0.7,0.0
3862,42136964.0,20200000000000.0,0.0,37.71343,-122.40124,0.0,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05,277785826.0,1.0,3.0,4.0,1.0,1125.0,0,0,0,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
3863,42139985.0,20200000000000.0,0.0,37.76633,-122.4292,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.6,0.19,8997887.0,1.0,4.0,4.0,30.0,1125.0,26,56,86,361,5.0,2.0,0.0,1.0,1.0,0.0,0.0
3864,42140976.0,20200000000000.0,0.0,37.72199,-122.45885,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14,131802738.0,5.0,5.0,2.0,30.0,1125.0,0,0,0,90,5.0,3.0,0.0,2.0,2.0,0.0,0.0
3865,42142242.0,20200000000000.0,0.0,37.77369621,-122.3942584,0.0,1.0,1.0,35.0,35.0,365.0,365.0,35.0,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,45492116.0,2.0,2.0,1.0,35.0,365.0,0,6,36,310,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3866,42157054.0,20200000000000.0,0.0,37.75525,-122.43883,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.57,4.9,4.9,5.0,5.0,5.0,4.8,0.2,25607186.0,37.0,7.7,2.0,30.0,181.0,0,0,0,0,7.0,0.0,0.0,4.0,4.0,0.0,0.0
3867,42161427.0,20200000000000.0,0.0,37.7579,-122.41959,0.0,3.0,1.5,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.91,4.73,4.82,5.0,5.0,5.0,4.82,0.52,9999808.0,2.0,4.0,3.0,2.0,27.0,7,29,54,190,11.0,4.0,0.0,2.0,1.0,1.0,0.0
3868,42178642.0,20200000000000.0,0.0,37.79109,-122.44214,0.0,1.5,1.5,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,4.5,5.0,5.0,5.0,5.0,4.5,0.4,334812277.0,1.0,1.0,6.0,30.0,180.0,25,44,74,348,2.0,2.0,0.0,1.0,1.0,0.0,0.0
3869,42203080.0,20200000000000.0,0.0,37.79,-122.40584,0.0,1.6,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18,85132.0,5.3,7.7,2.0,2.0,1125.0,30,60,90,365,1.0,1.0,0.0,15.0,0.0,0.7,0.0
3870,42205156.0,20200000000000.0,0.0,37.78948,-122.40576,0.0,1.6,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11,85132.0,5.3,7.7,2.0,2.0,1125.0,30,60,90,365,1.0,1.0,0.0,15.0,0.0,0.7,0.0
3871,41544575.0,20200000000000.0,0.0,37.80217,-122.40987,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.79,4.86,4.86,5.0,4.93,5.0,4.57,0.61,309731366.0,7.0,8.0,2.0,1.0,1125.0,19,42,72,343,14.0,2.0,0.0,7.0,0.0,0.7,0.0
